entry_id,line_number,entry_date,timestamp,entity_id,cost_center_id,account_code,account_name,financial_statement,financial_class,entry_type,currency_code,amount_local,exchange_rate_to_usd,amount_usd,document_reference,description
GL-2024-00000046,1,2024-01-01,2024-01-01 05:50:00,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,22411351.46,0.0002536460154885451,5684.55,DOC-2401-217726,Liquidación y cobro de factura por transferencia ref: DOC-2401-217726
GL-2024-00000046,2,2024-01-01,2024-01-01 05:50:00,ENT-03,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,COP,22411351.46,0.0002536460154885451,5684.55,DOC-2401-217726,Liquidación y cobro de factura por transferencia ref: DOC-2401-217726
GL-2024-00000047,1,2024-01-01,2024-01-01 05:55:52,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,38644.91,1.0,38644.91,DOC-2401-702776,Liquidación y cobro de factura por transferencia ref: DOC-2401-702776
GL-2024-00000047,2,2024-01-01,2024-01-01 05:55:52,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,38644.91,1.0,38644.91,DOC-2401-702776,Liquidación y cobro de factura por transferencia ref: DOC-2401-702776
GL-2024-00000048,1,2024-01-01,2024-01-01 06:01:35,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,88075.22,1.0,88075.22,DOC-2401-844408,Dispersión de nómina y cargas laborales ref: DOC-2401-844408
GL-2024-00000048,2,2024-01-01,2024-01-01 06:01:35,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,88075.22,1.0,88075.22,DOC-2401-844408,Dispersión de nómina y cargas laborales ref: DOC-2401-844408
GL-2024-00000049,1,2024-01-01,2024-01-01 06:23:13,ENT-02,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,EUR,2959.25,1.080609434159509,3197.79,DOC-2401-272763,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-272763
GL-2024-00000049,2,2024-01-01,2024-01-01 06:23:13,ENT-02,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,2959.25,1.080609434159509,3197.79,DOC-2401-272763,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-272763
GL-2024-00000050,1,2024-01-01,2024-01-01 06:24:44,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,USD,40856.91,1.0,40856.91,DOC-2401-860557,Adquisición de racks y hardware especializado ref: DOC-2401-860557
GL-2024-00000050,2,2024-01-01,2024-01-01 06:24:44,ENT-01,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,USD,40856.91,1.0,40856.91,DOC-2401-860557,Adquisición de racks y hardware especializado ref: DOC-2401-860557
GL-2024-00000051,1,2024-01-01,2024-01-01 06:35:35,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,60688.45,1.0,60688.45,DOC-2401-325622,Dispersión de nómina y cargas laborales ref: DOC-2401-325622
GL-2024-00000051,2,2024-01-01,2024-01-01 06:35:35,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,60688.45,1.0,60688.45,DOC-2401-325622,Dispersión de nómina y cargas laborales ref: DOC-2401-325622
GL-2024-00000052,1,2024-01-01,2024-01-01 06:37:49,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,36716.64,1.0,36716.64,DOC-2401-681821,Facturación suscripción anual SaaS cliente ref: DOC-2401-681821
GL-2024-00000052,2,2024-01-01,2024-01-01 06:37:49,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,36716.64,1.0,36716.64,DOC-2401-681821,Facturación suscripción anual SaaS cliente ref: DOC-2401-681821
GL-2024-00000053,1,2024-01-01,2024-01-01 06:48:00,ENT-03,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,COP,25008908.53,0.0002536460154885451,6343.41,DOC-2401-590785,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-590785
GL-2024-00000053,2,2024-01-01,2024-01-01 06:48:00,ENT-03,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,COP,25008908.53,0.0002536460154885451,6343.41,DOC-2401-590785,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-590785
GL-2024-00000054,1,2024-01-01,2024-01-01 07:39:17,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,20990.89,1.080609434159509,22682.95,DOC-2401-354644,Servicios profesionales de ingeniería y datos ref: DOC-2401-354644
GL-2024-00000054,2,2024-01-01,2024-01-01 07:39:17,ENT-02,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,20990.89,1.080609434159509,22682.95,DOC-2401-354644,Servicios profesionales de ingeniería y datos ref: DOC-2401-354644
GL-2024-00000055,1,2024-01-01,2024-01-01 07:41:14,ENT-03,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,COP,33745809.03,0.0002536460154885451,8559.49,DOC-2401-838640,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-838640
GL-2024-00000055,2,2024-01-01,2024-01-01 07:41:14,ENT-03,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,COP,33745809.03,0.0002536460154885451,8559.49,DOC-2401-838640,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-838640
GL-2024-00000056,1,2024-01-01,2024-01-01 07:46:24,ENT-03,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,COP,158859187.76,0.0002536460154885451,40294.0,DOC-2401-275437,Facturación suscripción anual SaaS cliente ref: DOC-2401-275437
GL-2024-00000056,2,2024-01-01,2024-01-01 07:46:24,ENT-03,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,COP,158859187.76,0.0002536460154885451,40294.0,DOC-2401-275437,Facturación suscripción anual SaaS cliente ref: DOC-2401-275437
GL-2024-00000057,1,2024-01-01,2024-01-01 07:48:52,ENT-02,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,EUR,11658.38,1.080609434159509,12598.16,DOC-2401-200360,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-200360
GL-2024-00000057,2,2024-01-01,2024-01-01 07:48:52,ENT-02,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,11658.38,1.080609434159509,12598.16,DOC-2401-200360,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-200360
GL-2024-00000058,1,2024-01-01,2024-01-01 08:00:27,ENT-02,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,EUR,20567.76,1.080609434159509,22225.72,DOC-2401-321538,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-321538"
GL-2024-00000058,2,2024-01-01,2024-01-01 08:00:27,ENT-02,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,20567.76,1.080609434159509,22225.72,DOC-2401-321538,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-321538"
GL-2024-00000059,1,2024-01-01,2024-01-01 08:14:11,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,25004.07,1.0,25004.07,DOC-2401-613263,Liquidación y cobro de factura por transferencia ref: DOC-2401-613263
GL-2024-00000059,2,2024-01-01,2024-01-01 08:14:11,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,25004.07,1.0,25004.07,DOC-2401-613263,Liquidación y cobro de factura por transferencia ref: DOC-2401-613263
GL-2024-00000060,1,2024-01-01,2024-01-01 08:22:40,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,37776.75,1.0,37776.75,DOC-2401-678323,Facturación suscripción anual SaaS cliente ref: DOC-2401-678323
GL-2024-00000060,2,2024-01-01,2024-01-01 08:22:40,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,37776.75,1.0,37776.75,DOC-2401-678323,Facturación suscripción anual SaaS cliente ref: DOC-2401-678323
GL-2024-00000061,1,2024-01-01,2024-01-01 08:49:50,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,33060.91,1.080609434159509,35725.93,DOC-2401-893836,Liquidación y cobro de factura por transferencia ref: DOC-2401-893836
GL-2024-00000061,2,2024-01-01,2024-01-01 08:49:50,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,33060.91,1.080609434159509,35725.93,DOC-2401-893836,Liquidación y cobro de factura por transferencia ref: DOC-2401-893836
GL-2024-00000062,1,2024-01-01,2024-01-01 08:53:13,ENT-02,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,EUR,127851.53,1.080609434159509,138157.57,DOC-2401-264246,Dispersión de nómina y cargas laborales ref: DOC-2401-264246
GL-2024-00000062,2,2024-01-01,2024-01-01 08:53:13,ENT-02,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,127851.53,1.080609434159509,138157.57,DOC-2401-264246,Dispersión de nómina y cargas laborales ref: DOC-2401-264246
GL-2024-00000063,1,2024-01-01,2024-01-01 09:32:15,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,24198.37,1.080609434159509,26148.99,DOC-2401-203518,Facturación suscripción anual SaaS cliente ref: DOC-2401-203518
GL-2024-00000063,2,2024-01-01,2024-01-01 09:32:15,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,24198.37,1.080609434159509,26148.99,DOC-2401-203518,Facturación suscripción anual SaaS cliente ref: DOC-2401-203518
GL-2024-00000064,1,2024-01-01,2024-01-01 09:36:48,ENT-03,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,63210178.84,0.0002536460154885451,16033.01,DOC-2401-158966,Servicios profesionales de ingeniería y datos ref: DOC-2401-158966
GL-2024-00000064,2,2024-01-01,2024-01-01 09:36:48,ENT-03,CC-400,4.1.02.01,Ingresos por Servicios de Consultoría e Implementación,INCOME_STATEMENT,INGRESOS,CREDIT,COP,63210178.84,0.0002536460154885451,16033.01,DOC-2401-158966,Servicios profesionales de ingeniería y datos ref: DOC-2401-158966
GL-2024-00000065,1,2024-01-01,2024-01-01 09:46:26,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,15782.94,1.080609434159509,17055.19,DOC-2401-843154,Facturación suscripción anual SaaS cliente ref: DOC-2401-843154
GL-2024-00000065,2,2024-01-01,2024-01-01 09:46:26,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,15782.94,1.080609434159509,17055.19,DOC-2401-843154,Facturación suscripción anual SaaS cliente ref: DOC-2401-843154
GL-2024-00000066,1,2024-01-01,2024-01-01 09:56:10,ENT-02,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,EUR,75785.97,1.080609434159509,81895.03,DOC-2401-228351,Dispersión de nómina y cargas laborales ref: DOC-2401-228351
GL-2024-00000066,2,2024-01-01,2024-01-01 09:56:10,ENT-02,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,75785.97,1.080609434159509,81895.03,DOC-2401-228351,Dispersión de nómina y cargas laborales ref: DOC-2401-228351
GL-2024-00000067,1,2024-01-01,2024-01-01 09:59:40,ENT-02,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,EUR,27702.72,1.080609434159509,29935.82,DOC-2401-384521,Facturación suscripción anual SaaS cliente ref: DOC-2401-384521
GL-2024-00000067,2,2024-01-01,2024-01-01 09:59:40,ENT-02,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,EUR,27702.72,1.080609434159509,29935.82,DOC-2401-384521,Facturación suscripción anual SaaS cliente ref: DOC-2401-384521
GL-2024-00000068,1,2024-01-01,2024-01-01 10:09:05,ENT-01,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,USD,27871.81,1.0,27871.81,DOC-2401-418458,Pago electrónico a proveedor de hardware ref: DOC-2401-418458
GL-2024-00000068,2,2024-01-01,2024-01-01 10:09:05,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,27871.81,1.0,27871.81,DOC-2401-418458,Pago electrónico a proveedor de hardware ref: DOC-2401-418458
GL-2024-00000069,1,2024-01-01,2024-01-01 10:21:00,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,11531.79,1.0,11531.79,DOC-2401-465747,Liquidación y cobro de factura por transferencia ref: DOC-2401-465747
GL-2024-00000069,2,2024-01-01,2024-01-01 10:21:00,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,11531.79,1.0,11531.79,DOC-2401-465747,Liquidación y cobro de factura por transferencia ref: DOC-2401-465747
GL-2024-00000070,1,2024-01-01,2024-01-01 10:23:11,ENT-01,CC-200,6.2.01.01,"Gastos de Publicidad, Pauta Digital y Eventos",INCOME_STATEMENT,GASTOS,DEBIT,USD,8580.63,1.0,8580.63,DOC-2401-736094,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-736094
GL-2024-00000070,2,2024-01-01,2024-01-01 10:23:11,ENT-01,CC-200,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,8580.63,1.0,8580.63,DOC-2401-736094,Inversión en pauta publicitaria SEM y social ads ref: DOC-2401-736094
GL-2024-00000071,1,2024-01-01,2024-01-01 10:47:51,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,8146.17,1.0,8146.17,DOC-2401-927917,Liquidación y cobro de factura por transferencia ref: DOC-2401-927917
GL-2024-00000071,2,2024-01-01,2024-01-01 10:47:51,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,8146.17,1.0,8146.17,DOC-2401-927917,Liquidación y cobro de factura por transferencia ref: DOC-2401-927917
GL-2024-00000072,1,2024-01-01,2024-01-01 10:52:09,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,USD,54885.84,1.0,54885.84,DOC-2401-554489,Adquisición de racks y hardware especializado ref: DOC-2401-554489
GL-2024-00000072,2,2024-01-01,2024-01-01 10:52:09,ENT-01,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,USD,54885.84,1.0,54885.84,DOC-2401-554489,Adquisición de racks y hardware especializado ref: DOC-2401-554489
GL-2024-00000073,1,2024-01-01,2024-01-01 10:54:08,ENT-03,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,DEBIT,COP,156582944.63,0.0002536460154885451,39716.64,DOC-2401-965190,Adquisición de racks y hardware especializado ref: DOC-2401-965190
GL-2024-00000073,2,2024-01-01,2024-01-01 10:54:08,ENT-03,CC-300,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,CREDIT,COP,156582944.63,0.0002536460154885451,39716.64,DOC-2401-965190,Adquisición de racks y hardware especializado ref: DOC-2401-965190
GL-2024-00000074,1,2024-01-01,2024-01-01 10:57:12,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,143382.49,1.0,143382.49,DOC-2401-794456,Dispersión de nómina y cargas laborales ref: DOC-2401-794456
GL-2024-00000074,2,2024-01-01,2024-01-01 10:57:12,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,143382.49,1.0,143382.49,DOC-2401-794456,Dispersión de nómina y cargas laborales ref: DOC-2401-794456
GL-2024-00000075,1,2024-01-01,2024-01-01 11:52:23,ENT-01,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,USD,90338.08,1.0,90338.08,DOC-2401-954502,Dispersión de nómina y cargas laborales ref: DOC-2401-954502
GL-2024-00000075,2,2024-01-01,2024-01-01 11:52:23,ENT-01,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,90338.08,1.0,90338.08,DOC-2401-954502,Dispersión de nómina y cargas laborales ref: DOC-2401-954502
GL-2024-00000076,1,2024-01-01,2024-01-01 11:53:29,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,32774.18,1.0,32774.18,DOC-2401-552517,Liquidación y cobro de factura por transferencia ref: DOC-2401-552517
GL-2024-00000076,2,2024-01-01,2024-01-01 11:53:29,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,32774.18,1.0,32774.18,DOC-2401-552517,Liquidación y cobro de factura por transferencia ref: DOC-2401-552517
GL-2024-00000077,1,2024-01-01,2024-01-01 12:01:21,ENT-01,CC-200,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,DEBIT,USD,24687.41,1.0,24687.41,DOC-2401-623298,Facturación suscripción anual SaaS cliente ref: DOC-2401-623298
GL-2024-00000077,2,2024-01-01,2024-01-01 12:01:21,ENT-01,CC-200,4.1.01.01,Ingresos por Suscripciones SaaS y Licencias,INCOME_STATEMENT,INGRESOS,CREDIT,USD,24687.41,1.0,24687.41,DOC-2401-623298,Facturación suscripción anual SaaS cliente ref: DOC-2401-623298
GL-2024-00000078,1,2024-01-01,2024-01-01 12:37:21,ENT-02,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,EUR,2486.64,1.080609434159509,2687.09,DOC-2401-157278,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-157278
GL-2024-00000078,2,2024-01-01,2024-01-01 12:37:21,ENT-02,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,EUR,2486.64,1.080609434159509,2687.09,DOC-2401-157278,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-157278
GL-2024-00000079,1,2024-01-01,2024-01-01 12:49:58,ENT-02,CC-500,6.1.01.01,Gastos de Salarios y Prestaciones de Personal,INCOME_STATEMENT,GASTOS,DEBIT,EUR,104372.62,1.080609434159509,112786.04,DOC-2401-630467,Dispersión de nómina y cargas laborales ref: DOC-2401-630467
GL-2024-00000079,2,2024-01-01,2024-01-01 12:49:58,ENT-02,CC-500,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,EUR,104372.62,1.080609434159509,112786.04,DOC-2401-630467,Dispersión de nómina y cargas laborales ref: DOC-2401-630467
GL-2024-00000080,1,2024-01-01,2024-01-01 12:59:59,ENT-03,CC-100,2.1.01.01,Cuentas por Pagar Proveedores,BALANCE_SHEET,PASIVO,DEBIT,COP,91468300.64,0.0002536460154885451,23200.57,DOC-2401-704134,Pago electrónico a proveedor de hardware ref: DOC-2401-704134
GL-2024-00000080,2,2024-01-01,2024-01-01 12:59:59,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,91468300.64,0.0002536460154885451,23200.57,DOC-2401-704134,Pago electrónico a proveedor de hardware ref: DOC-2401-704134
GL-2024-00000081,1,2024-01-01,2024-01-01 13:08:43,ENT-02,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,EUR,36314.68,1.080609434159509,39241.99,DOC-2401-480616,Liquidación y cobro de factura por transferencia ref: DOC-2401-480616
GL-2024-00000081,2,2024-01-01,2024-01-01 13:08:43,ENT-02,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,EUR,36314.68,1.080609434159509,39241.99,DOC-2401-480616,Liquidación y cobro de factura por transferencia ref: DOC-2401-480616
GL-2024-00000082,1,2024-01-01,2024-01-01 13:15:58,ENT-01,CC-400,6.3.01.01,"Gastos de Infraestructura Cloud (AWS, Databricks, Snowflake)",INCOME_STATEMENT,GASTOS,DEBIT,USD,28195.83,1.0,28195.83,DOC-2401-433576,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-433576"
GL-2024-00000082,2,2024-01-01,2024-01-01 13:15:58,ENT-01,CC-400,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,USD,28195.83,1.0,28195.83,DOC-2401-433576,"Consumo de clusters Databricks, Snowflake y AWS ref: DOC-2401-433576"
GL-2024-00000083,1,2024-01-01,2024-01-01 13:31:30,ENT-03,CC-100,6.4.01.01,"Gastos Financieros, Comisiones y Diferencial Cambiario",INCOME_STATEMENT,GASTOS,DEBIT,COP,12026011.9,0.0002536460154885451,3050.35,DOC-2401-104977,Ajuste por fluctuación cambiaria y gastos bancarios ref: DOC-2401-104977
GL-2024-00000083,2,2024-01-01,2024-01-01 13:31:30,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,CREDIT,COP,12026011.9,0.0002536460154885451,3050.35,DOC-2401-104977,Ajuste por fluctuación cambiaria y gastos bancarios ref: DOC-2401-104977
GL-2024-00000084,1,2024-01-01,2024-01-01 13:38:35,ENT-01,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,USD,19096.78,1.0,19096.78,DOC-2401-737780,Liquidación y cobro de factura por transferencia ref: DOC-2401-737780
GL-2024-00000084,2,2024-01-01,2024-01-01 13:38:35,ENT-01,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,USD,19096.78,1.0,19096.78,DOC-2401-737780,Liquidación y cobro de factura por transferencia ref: DOC-2401-737780
GL-2024-00000085,1,2024-01-01,2024-01-01 13:53:04,ENT-01,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,USD,5722.06,1.0,5722.06,DOC-2401-797416,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-797416
GL-2024-00000085,2,2024-01-01,2024-01-01 13:53:04,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,5722.06,1.0,5722.06,DOC-2401-797416,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-797416
GL-2024-00000086,1,2024-01-01,2024-01-01 14:03:43,ENT-01,CC-300,5.1.01.01,Costo de Ventas - Infraestructura de Entrega,INCOME_STATEMENT,COSTOS,DEBIT,USD,10645.5,1.0,10645.5,DOC-2401-142559,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-142559
GL-2024-00000086,2,2024-01-01,2024-01-01 14:03:43,ENT-01,CC-300,1.1.04.01,Inventario de Servidores y Equipos,BALANCE_SHEET,ACTIVO,CREDIT,USD,10645.5,1.0,10645.5,DOC-2401-142559,Reconocimiento de costo directo por entrega de servicio ref: DOC-2401-142559
GL-2024-00000087,1,2024-01-01,2024-01-01 14:15:20,ENT-03,CC-100,1.1.02.01,Banco Operativo Principal,BALANCE_SHEET,ACTIVO,DEBIT,COP,130541179.35,0.0002536460154885451,33111.25,DOC-2401-453836,Liquidación y cobro de factura por transferencia ref: DOC-2401-453836
GL-2024-00000087,2,2024-01-01,2024-01-01 14:15:20,ENT-03,CC-100,1.1.03.01,Cuentas por Cobrar Comerciales,BALANCE_SHEET,ACTIVO,CREDIT,COP,130541179.35,0.0002536460154885451,33111.25,DOC-2401-453836,Liquidación y cobro de factura por transferencia ref: DOC-2401-453836
